処理時間	平方根和の差	世代交代数	個体集団内の個体の数	エリート保存戦略で残す個体の数	トーナメント選択で無作為抽出する個体の数	突然変異確率	フロイド問題におけるN	選択方式	交叉方式
0.001570	0.088305	100	10	1	1	0.010000	32	ランキング選択	1点交叉
0.002923	0.018053	100	10	1	1	0.010000	64	トーナメント選択	2点交叉
0.003142	0.056299	100	10	1	1	0.010000	64	トーナメント選択	一様交叉
0.002963	0.037596	100	10	1	1	0.010000	64	トーナメント選択	1点交叉
0.002508	0.028378	100	10	1	1	0.010000	64	ランキング選択	2点交叉
0.003423	0.048867	100	10	1	1	0.010000	64	ランキング選択	一様交叉
0.002527	0.000629	100	10	1	1	0.010000	64	ランキング選択	1点交叉
0.000742	0.040821	100	10	1	1	0.010000	16	トーナメント選択	2点交叉
0.000783	0.023149	100	10	1	1	0.010000	16	トーナメント選択	一様交叉
0.000716	0.003936	100	10	1	1	0.010000	16	トーナメント選択	1点交叉
0.000871	0.028090	100	10	1	1	0.010000	16	ランキング選択	2点交叉
0.000881	0.021082	100	10	1	1	0.010000	16	ランキング選択	一様交叉
0.000657	0.069098	100	10	1	1	0.010000	16	ランキング選択	1点交叉
0.081208	0.001373	500	100	1	10	0.100000	32	トーナメント選択	2点交叉
0.092233	0.000083	500	100	1	10	0.100000	32	トーナメント選択	一様交叉
0.078538	0.001721	500	100	1	10	0.100000	32	トーナメント選択	1点交叉
0.089998	0.000014	500	100	1	10	0.100000	32	ランキング選択	2点交叉
0.096444	0.000146	500	100	1	10	0.100000	32	ランキング選択	一様交叉
0.085643	0.000365	500	100	1	10	0.100000	32	ランキング選択	1点交叉
0.151117	0.002554	500	100	1	10	0.100000	64	トーナメント選択	2点交叉
0.180446	0.001855	500	100	1	10	0.100000	64	トーナメント選択	一様交叉
0.156997	0.000602	500	100	1	10	0.100000	64	トーナメント選択	1点交叉
0.153146	0.000033	500	100	1	10	0.100000	64	ランキング選択	2点交叉
0.174360	0.000240	500	100	1	10	0.100000	64	ランキング選択	一様交叉
0.158606	0.000374	500	100	1	10	0.100000	64	ランキング選択	1点交叉
0.055208	0.000970	500	100	1	10	0.100000	16	トーナメント選択	2点交叉
0.055514	0.000970	500	100	1	10	0.100000	16	トーナメント選択	一様交叉
0.044918	0.001292	500	100	1	10	0.100000	16	トーナメント選択	1点交叉
0.048098	0.000970	500	100	1	10	0.100000	16	ランキング選択	2点交叉
0.050298	0.000970	500	100	1	10	0.100000	16	ランキング選択	一様交叉
0.045576	0.000970	500	100	1	10	0.100000	16	ランキング選択	1点交叉
0.087529	0.000154	500	100	1	10	0.010000	32	トーナメント選択	2点交叉
0.092445	0.000098	500	100	1	10	0.010000	32	トーナメント選択	一様交叉
0.078576	0.000203	500	100	1	10	0.010000	32	トーナメント選択	1点交叉
0.087883	0.001235	500	100	1	10	0.010000	32	ランキング選択	2点交叉
0.089318	0.000856	500	100	1	10	0.010000	32	ランキング選択	一様交叉
0.082096	0.000251	500	100	1	10	0.010000	32	ランキング選択	1点交叉
0.161235	0.003141	500	100	1	10	0.010000	64	トーナメント選択	2点交叉
0.197841	0.001509	500	100	1	10	0.010000	64	トーナメント選択	一様交叉
0.152918	0.000640	500	100	1	10	0.010000	64	トーナメント選択	1点交叉
0.155784	0.001961	500	100	1	10	0.010000	64	ランキング選択	2点交叉
0.185967	0.002557	500	100	1	10	0.010000	64	ランキング選択	一様交叉
0.154585	0.001834	500	100	1	10	0.010000	64	ランキング選択	1点交叉
0.047936	0.000970	500	100	1	10	0.010000	16	トーナメント選択	2点交叉
0.056775	0.001292	500	100	1	10	0.010000	16	トーナメント選択	一様交叉
0.049665	0.000970	500	100	1	10	0.010000	16	トーナメント選択	1点交叉
0.052606	0.000970	500	100	1	10	0.010000	16	ランキング選択	2点交叉
0.050839	0.000970	500	100	1	10	0.010000	16	ランキング選択	一様交叉
0.044694	0.000970	500	100	1	10	0.010000	16	ランキング選択	1点交叉
0.083764	0.000207	500	100	1	1	0.100000	32	トーナメント選択	2点交叉
0.085278	0.000092	500	100	1	1	0.100000	32	トーナメント選択	一様交叉
0.069643	0.001498	500	100	1	1	0.100000	32	トーナメント選択	1点交叉
0.077925	0.001277	500	100	1	1	0.100000	32	ランキング選択	2点交叉
0.090863	0.000360	500	100	1	1	0.100000	32	ランキング選択	一様交叉
0.076692	0.000085	500	100	1	1	0.100000	32	ランキング選択	1点交叉
0.136018	0.000125	500	100	1	1	0.100000	64	トーナメント選択	2点交叉
0.166547	0.001818	500	100	1	1	0.100000	64	トーナメント選択	一様交叉
0.136191	0.000105	500	100	1	1	0.100000	64	トーナメント選択	1点交叉
0.150681	0.000484	500	100	1	1	0.100000	64	ランキング選択	2点交叉
0.175789	0.000745	500	100	1	1	0.100000	64	ランキング選択	一様交叉
0.143271	0.000843	500	100	1	1	0.100000	64	ランキング選択	1点交叉
0.038769	0.000970	500	100	1	1	0.100000	16	トーナメント選択	2点交叉
0.050485	0.000970	500	100	1	1	0.100000	16	トーナメント選択	一様交叉
0.036927	0.000970	500	100	1	1	0.100000	16	トーナメント選択	1点交叉
0.048151	0.000970	500	100	1	1	0.100000	16	ランキング選択	2点交叉
0.054347	0.001511	500	100	1	1	0.100000	16	ランキング選択	一様交叉
0.044521	0.000970	500	100	1	1	0.100000	16	ランキング選択	1点交叉
0.073383	0.000222	500	100	1	1	0.010000	32	トーナメント選択	2点交叉
0.091100	0.001680	500	100	1	1	0.010000	32	トーナメント選択	一様交叉
0.070048	0.000321	500	100	1	1	0.010000	32	トーナメント選択	1点交叉
0.077743	0.000127	500	100	1	1	0.010000	32	ランキング選択	2点交叉
0.094508	0.000647	500	100	1	1	0.010000	32	ランキング選択	一様交叉
0.083179	0.000374	500	100	1	1	0.010000	32	ランキング選択	1点交叉
0.146428	0.000065	500	100	1	1	0.010000	64	トーナメント選択	2点交叉
0.172796	0.001344	500	100	1	1	0.010000	64	トーナメント選択	一様交叉
0.145309	0.000737	500	100	1	1	0.010000	64	トーナメント選択	1点交叉
0.144651	0.001658	500	100	1	1	0.010000	64	ランキング選択	2点交叉
0.167457	0.000726	500	100	1	1	0.010000	64	ランキング選択	一様交叉
0.140897	0.000153	500	100	1	1	0.010000	64	ランキング選択	1点交叉
0.047089	0.000970	500	100	1	1	0.010000	16	トーナメント選択	2点交叉
0.044558	0.000970	500	100	1	1	0.010000	16	トーナメント選択	一様交叉
0.038011	0.000970	500	100	1	1	0.010000	16	トーナメント選択	1点交叉
0.052403	0.000970	500	100	1	1	0.010000	16	ランキング選択	2点交叉
0.051115	0.000970	500	100	1	1	0.010000	16	ランキング選択	一様交叉
0.047278	0.001292	500	100	1	1	0.010000	16	ランキング選択	1点交叉
0.417135	0.000204	500	500	1	10	0.100000	32	トーナメント選択	2点交叉
0.495139	0.000153	500	500	1	10	0.100000	32	トーナメント選択	一様交叉
0.440765	0.000047	500	500	1	10	0.100000	32	トーナメント選択	1点交叉
0.581030	0.000250	500	500	1	10	0.100000	32	ランキング選択	2点交叉
0.607437	0.000110	500	500	1	10	0.100000	32	ランキング選択	一様交叉
0.524021	0.000026	500	500	1	10	0.100000	32	ランキング選択	1点交叉
0.784293	0.000130	500	500	1	10	0.100000	64	トーナメント選択	2点交叉
0.914453	0.000172	500	500	1	10	0.100000	64	トーナメント選択	一様交叉
0.778759	0.000328	500	500	1	10	0.100000	64	トーナメント選択	1点交叉
0.869254	0.000122	500	500	1	10	0.100000	64	ランキング選択	2点交叉
0.946550	0.000273	500	500	1	10	0.100000	64	ランキング選択	一様交叉
0.822770	0.000203	500	500	1	10	0.100000	64	ランキング選択	1点交叉
0.243227	0.000970	500	500	1	10	0.100000	16	トーナメント選択	2点交叉
0.283361	0.000970	500	500	1	10	0.100000	16	トーナメント選択	一様交叉
0.248957	0.000970	500	500	1	10	0.100000	16	トーナメント選択	1点交叉
0.352739	0.000970	500	500	1	10	0.100000	16	ランキング選択	2点交叉
0.397770	0.000970	500	500	1	10	0.100000	16	ランキング選択	一様交叉
0.331412	0.000970	500	500	1	10	0.100000	16	ランキング選択	1点交叉
0.425178	0.000177	500	500	1	10	0.010000	32	トーナメント選択	2点交叉
0.485542	0.000053	500	500	1	10	0.010000	32	トーナメント選択	一様交叉
0.397276	0.000110	500	500	1	10	0.010000	32	トーナメント選択	1点交叉
0.528571	0.000089	500	500	1	10	0.010000	32	ランキング選択	2点交叉
0.623926	0.000318	500	500	1	10	0.010000	32	ランキング選択	一様交叉
0.547391	0.000199	500	500	1	10	0.010000	32	ランキング選択	1点交叉
0.748321	0.000058	500	500	1	10	0.010000	64	トーナメント選択	2点交叉
0.900325	0.000229	500	500	1	10	0.010000	64	トーナメント選択	一様交叉
0.766712	0.000041	500	500	1	10	0.010000	64	トーナメント選択	1点交叉
0.841480	0.000836	500	500	1	10	0.010000	64	ランキング選択	2点交叉
0.974970	0.000863	500	500	1	10	0.010000	64	ランキング選択	一様交叉
0.850373	0.000164	500	500	1	10	0.010000	64	ランキング選択	1点交叉
0.268513	0.000970	500	500	1	10	0.010000	16	トーナメント選択	2点交叉
0.320624	0.000970	500	500	1	10	0.010000	16	トーナメント選択	一様交叉
0.278510	0.000970	500	500	1	10	0.010000	16	トーナメント選択	1点交叉
0.367004	0.000970	500	500	1	10	0.010000	16	ランキング選択	2点交叉
0.384605	0.000970	500	500	1	10	0.010000	16	ランキング選択	一様交叉
0.339294	0.000970	500	500	1	10	0.010000	16	ランキング選択	1点交叉
0.383851	0.000140	500	500	1	1	0.100000	32	トーナメント選択	2点交叉
0.451826	0.000085	500	500	1	1	0.100000	32	トーナメント選択	一様交叉
0.380494	0.000045	500	500	1	1	0.100000	32	トーナメント選択	1点交叉
0.536035	0.000085	500	500	1	1	0.100000	32	ランキング選択	2点交叉
0.584724	0.000156	500	500	1	1	0.100000	32	ランキング選択	一様交叉
0.501289	0.000028	500	500	1	1	0.100000	32	ランキング選択	1点交叉
0.714799	0.000055	500	500	1	1	0.100000	64	トーナメント選択	2点交叉
0.867463	0.000206	500	500	1	1	0.100000	64	トーナメント選択	一様交叉
0.736277	0.000030	500	500	1	1	0.100000	64	トーナメント選択	1点交叉
0.885853	0.000146	500	500	1	1	0.100000	64	ランキング選択	2点交叉
0.987633	0.000359	500	500	1	1	0.100000	64	ランキング選択	一様交叉
0.857442	0.000357	500	500	1	1	0.100000	64	ランキング選択	1点交叉
0.222404	0.000970	500	500	1	1	0.100000	16	トーナメント選択	2点交叉
0.265882	0.000970	500	500	1	1	0.100000	16	トーナメント選択	一様交叉
0.215030	0.000970	500	500	1	1	0.100000	16	トーナメント選択	1点交叉
0.351150	0.000970	500	500	1	1	0.100000	16	ランキング選択	2点交叉
0.382621	0.000970	500	500	1	1	0.100000	16	ランキング選択	一様交叉
0.357013	0.000970	500	500	1	1	0.100000	16	ランキング選択	1点交叉
0.361093	0.000062	500	500	1	1	0.010000	32	トーナメント選択	2点交叉
0.453902	0.000078	500	500	1	1	0.010000	32	トーナメント選択	一様交叉
0.381853	0.000044	500	500	1	1	0.010000	32	トーナメント選択	1点交叉
0.546651	0.000171	500	500	1	1	0.010000	32	ランキング選択	2点交叉
0.574671	0.000043	500	500	1	1	0.010000	32	ランキング選択	一様交叉
0.507437	0.000013	500	500	1	1	0.010000	32	ランキング選択	1点交叉
0.700472	0.000007	500	500	1	1	0.010000	64	トーナメント選択	2点交叉
0.841935	0.000242	500	500	1	1	0.010000	64	トーナメント選択	一様交叉
0.706570	0.002018	500	500	1	1	0.010000	64	トーナメント選択	1点交叉
0.865387	0.000109	500	500	1	1	0.010000	64	ランキング選択	2点交叉
0.978140	0.000002	500	500	1	1	0.010000	64	ランキング選択	一様交叉
0.841559	0.000157	500	500	1	1	0.010000	64	ランキング選択	1点交叉
0.212902	0.000970	500	500	1	1	0.010000	16	トーナメント選択	2点交叉
0.254556	0.000970	500	500	1	1	0.010000	16	トーナメント選択	一様交叉
0.204622	0.000970	500	500	1	1	0.010000	16	トーナメント選択	1点交叉
0.354825	0.000970	500	500	1	1	0.010000	16	ランキング選択	2点交叉
0.383932	0.000970	500	500	1	1	0.010000	16	ランキング選択	一様交叉
0.353834	0.000970	500	500	1	1	0.010000	16	ランキング選択	1点交叉
0.850695	0.000123	500	1000	1	10	0.100000	32	トーナメント選択	2点交叉
0.966910	0.000168	500	1000	1	10	0.100000	32	トーナメント選択	一様交叉
0.811925	0.000031	500	1000	1	10	0.100000	32	トーナメント選択	1点交叉
1.285070	0.000061	500	1000	1	10	0.100000	32	ランキング選択	2点交叉
1.389839	0.000188	500	1000	1	10	0.100000	32	ランキング選択	一様交叉
1.293142	0.000115	500	1000	1	10	0.100000	32	ランキング選択	1点交叉
1.497734	0.000062	500	1000	1	10	0.100000	64	トーナメント選択	2点交叉
1.756787	0.000398	500	1000	1	10	0.100000	64	トーナメント選択	一様交叉
1.468310	0.000022	500	1000	1	10	0.100000	64	トーナメント選択	1点交叉
1.941970	0.000010	500	1000	1	10	0.100000	64	ランキング選択	2点交叉
2.182390	0.000159	500	1000	1	10	0.100000	64	ランキング選択	一様交叉
1.962613	0.000072	500	1000	1	10	0.100000	64	ランキング選択	1点交叉
0.518003	0.000970	500	1000	1	10	0.100000	16	トーナメント選択	2点交叉
0.569354	0.000970	500	1000	1	10	0.100000	16	トーナメント選択	一様交叉
0.484241	0.000970	500	1000	1	10	0.100000	16	トーナメント選択	1点交叉
1.001823	0.000970	500	1000	1	10	0.100000	16	ランキング選択	2点交叉
1.018479	0.000970	500	1000	1	10	0.100000	16	ランキング選択	一様交叉
0.969138	0.000970	500	1000	1	10	0.100000	16	ランキング選択	1点交叉
0.835741	0.000041	500	1000	1	10	0.010000	32	トーナメント選択	2点交叉
0.971531	0.000098	500	1000	1	10	0.010000	32	トーナメント選択	一様交叉
0.802795	0.000031	500	1000	1	10	0.010000	32	トーナメント選択	1点交叉
1.286939	0.000075	500	1000	1	10	0.010000	32	ランキング選択	2点交叉
1.404392	0.000068	500	1000	1	10	0.010000	32	ランキング選択	一様交叉
1.269694	0.000054	500	1000	1	10	0.010000	32	ランキング選択	1点交叉
1.472757	0.000025	500	1000	1	10	0.010000	64	トーナメント選択	2点交叉
1.761219	0.000254	500	1000	1	10	0.010000	64	トーナメント選択	一様交叉
1.509981	0.000096	500	1000	1	10	0.010000	64	トーナメント選択	1点交叉
2.023504	0.000018	500	1000	1	10	0.010000	64	ランキング選択	2点交叉
2.240566	0.000067	500	1000	1	10	0.010000	64	ランキング選択	一様交叉
1.944826	0.000086	500	1000	1	10	0.010000	64	ランキング選択	1点交叉
0.501985	0.000970	500	1000	1	10	0.010000	16	トーナメント選択	2点交叉
0.577486	0.000970	500	1000	1	10	0.010000	16	トーナメント選択	一様交叉
0.484554	0.000970	500	1000	1	10	0.010000	16	トーナメント選択	1点交叉
0.966186	0.000970	500	1000	1	10	0.010000	16	ランキング選択	2点交叉
1.013318	0.000970	500	1000	1	10	0.010000	16	ランキング選択	一様交叉
0.944290	0.000970	500	1000	1	10	0.010000	16	ランキング選択	1点交叉
0.763360	0.000121	500	1000	1	1	0.100000	32	トーナメント選択	2点交叉
0.947415	0.000014	500	1000	1	1	0.100000	32	トーナメント選択	一様交叉
0.766685	0.000047	500	1000	1	1	0.100000	32	トーナメント選択	1点交叉
1.369305	0.000031	500	1000	1	1	0.100000	32	ランキング選択	2点交叉
1.422128	0.000055	500	1000	1	1	0.100000	32	ランキング選択	一様交叉
1.287879	0.000036	500	1000	1	1	0.100000	32	ランキング選択	1点交叉
1.413898	0.000056	500	1000	1	1	0.100000	64	トーナメント選択	2点交叉
1.672280	0.000093	500	1000	1	1	0.100000	64	トーナメント選択	一様交叉
1.444704	0.000060	500	1000	1	1	0.100000	64	トーナメント選択	1点交叉
1.963399	0.000008	500	1000	1	1	0.100000	64	ランキング選択	2点交叉
2.186178	0.000100	500	1000	1	1	0.100000	64	ランキング選択	一様交叉
1.937214	0.000243	500	1000	1	1	0.100000	64	ランキング選択	1点交叉
0.426892	0.000970	500	1000	1	1	0.100000	16	トーナメント選択	2点交叉
0.492360	0.000970	500	1000	1	1	0.100000	16	トーナメント選択	一様交叉
0.409447	0.000970	500	1000	1	1	0.100000	16	トーナメント選択	1点交叉
0.957567	0.000970	500	1000	1	1	0.100000	16	ランキング選択	2点交叉
1.005676	0.000970	500	1000	1	1	0.100000	16	ランキング選択	一様交叉
0.935945	0.000970	500	1000	1	1	0.100000	16	ランキング選択	1点交叉
0.747363	0.000039	500	1000	1	1	0.010000	32	トーナメント選択	2点交叉
0.886744	0.000147	500	1000	1	1	0.010000	32	トーナメント選択	一様交叉
0.737025	0.000001	500	1000	1	1	0.010000	32	トーナメント選択	1点交叉
1.329413	0.000046	500	1000	1	1	0.010000	32	ランキング選択	2点交叉
1.514283	0.000028	500	1000	1	1	0.010000	32	ランキング選択	一様交叉
1.306337	0.000031	500	1000	1	1	0.010000	32	ランキング選択	1点交叉
1.416356	0.000252	500	1000	1	1	0.010000	64	トーナメント選択	2点交叉
1.697097	0.000065	500	1000	1	1	0.010000	64	トーナメント選択	一様交叉
1.386560	0.000044	500	1000	1	1	0.010000	64	トーナメント選択	1点交叉
1.939266	0.000045	500	1000	1	1	0.010000	64	ランキング選択	2点交叉
2.182377	0.000060	500	1000	1	1	0.010000	64	ランキング選択	一様交叉
1.955226	0.000102	500	1000	1	1	0.010000	64	ランキング選択	1点交叉
0.430747	0.000970	500	1000	1	1	0.010000	16	トーナメント選択	2点交叉
0.488022	0.000970	500	1000	1	1	0.010000	16	トーナメント選択	一様交叉
0.422869	0.000970	500	1000	1	1	0.010000	16	トーナメント選択	1点交叉
0.981278	0.000970	500	1000	1	1	0.010000	16	ランキング選択	2点交叉
1.029509	0.000970	500	1000	1	1	0.010000	16	ランキング選択	一様交叉
0.951799	0.000970	500	1000	1	1	0.010000	16	ランキング選択	1点交叉
0.006798	0.017213	500	10	1	10	0.100000	32	トーナメント選択	2点交叉
0.007874	0.012357	500	10	1	10	0.100000	32	トーナメント選択	一様交叉
0.006690	0.004133	500	10	1	10	0.100000	32	トーナメント選択	1点交叉
0.007900	0.032293	500	10	1	10	0.100000	32	ランキング選択	2点交叉
0.007392	0.023176	500	10	1	10	0.100000	32	ランキング選択	一様交叉
0.007437	0.016135	500	10	1	10	0.100000	32	ランキング選択	1点交叉
0.012503	0.006358	500	10	1	10	0.100000	64	トーナメント選択	2点交叉
0.016940	0.010348	500	10	1	10	0.100000	64	トーナメント選択	一様交叉
0.012726	0.011612	500	10	1	10	0.100000	64	トーナメント選択	1点交叉
0.012289	0.007346	500	10	1	10	0.100000	64	ランキング選択	2点交叉
0.015499	0.014370	500	10	1	10	0.100000	64	ランキング選択	一様交叉
0.012464	0.004851	500	10	1	10	0.100000	64	ランキング選択	1点交叉
0.004326	0.001786	500	10	1	10	0.100000	16	トーナメント選択	2点交叉
0.005400	0.003936	500	10	1	10	0.100000	16	トーナメント選択	一様交叉
0.003676	0.001786	500	10	1	10	0.100000	16	トーナメント選択	1点交叉
0.003549	0.004776	500	10	1	10	0.100000	16	ランキング選択	2点交叉
0.004828	0.001511	500	10	1	10	0.100000	16	ランキング選択	一様交叉
0.003585	0.001786	500	10	1	10	0.100000	16	ランキング選択	1点交叉
0.007682	0.005759	500	10	1	10	0.010000	32	トーナメント選択	2点交叉
0.008040	0.004406	500	10	1	10	0.010000	32	トーナメント選択	一様交叉
0.006971	0.003180	500	10	1	10	0.010000	32	トーナメント選択	1点交叉
0.007574	0.000676	500	10	1	10	0.010000	32	ランキング選択	2点交叉
0.007284	0.000883	500	10	1	10	0.010000	32	ランキング選択	一様交叉
0.006508	0.008092	500	10	1	10	0.010000	32	ランキング選択	1点交叉
0.012416	0.011987	500	10	1	10	0.010000	64	トーナメント選択	2点交叉
0.016069	0.003170	500	10	1	10	0.010000	64	トーナメント選択	一様交叉
0.012259	0.016525	500	10	1	10	0.010000	64	トーナメント選択	1点交叉
0.012209	0.050888	500	10	1	10	0.010000	64	ランキング選択	2点交叉
0.016364	0.001620	500	10	1	10	0.010000	64	ランキング選択	一様交叉
0.012751	0.001494	500	10	1	10	0.010000	64	ランキング選択	1点交叉
0.004864	0.001511	500	10	1	10	0.010000	16	トーナメント選択	2点交叉
0.005442	0.000970	500	10	1	10	0.010000	16	トーナメント選択	一様交叉
0.004205	0.003936	500	10	1	10	0.010000	16	トーナメント選択	1点交叉
0.004187	0.003936	500	10	1	10	0.010000	16	ランキング選択	2点交叉
0.004358	0.000970	500	10	1	10	0.010000	16	ランキング選択	一様交叉
0.003315	0.008142	500	10	1	10	0.010000	16	ランキング選択	1点交叉
0.007154	0.018962	500	10	1	1	0.100000	32	トーナメント選択	2点交叉
0.008489	0.008537	500	10	1	1	0.100000	32	トーナメント選択	一様交叉
0.006271	0.004925	500	10	1	1	0.100000	32	トーナメント選択	1点交叉
0.007588	0.004529	500	10	1	1	0.100000	32	ランキング選択	2点交叉
0.008620	0.002564	500	10	1	1	0.100000	32	ランキング選択	一様交叉
0.006830	0.005225	500	10	1	1	0.100000	32	ランキング選択	1点交叉
0.012177	0.003465	500	10	1	1	0.100000	64	トーナメント選択	2点交叉
0.016370	0.013088	500	10	1	1	0.100000	64	トーナメント選択	一様交叉
0.012452	0.016235	500	10	1	1	0.100000	64	トーナメント選択	1点交叉
0.013487	0.004444	500	10	1	1	0.100000	64	ランキング選択	2点交叉
0.014595	0.006695	500	10	1	1	0.100000	64	ランキング選択	一様交叉
0.012061	0.015375	500	10	1	1	0.100000	64	ランキング選択	1点交叉
0.003584	0.004776	500	10	1	1	0.100000	16	トーナメント選択	2点交叉
0.003969	0.000970	500	10	1	1	0.100000	16	トーナメント選択	一様交叉
0.003566	0.000970	500	10	1	1	0.100000	16	トーナメント選択	1点交叉
0.003703	0.001786	500	10	1	1	0.100000	16	ランキング選択	2点交叉
0.004232	0.001511	500	10	1	1	0.100000	16	ランキング選択	一様交叉
0.003561	0.001292	500	10	1	1	0.100000	16	ランキング選択	1点交叉
0.007497	0.001728	500	10	1	1	0.010000	32	トーナメント選択	2点交叉
0.008709	0.007531	500	10	1	1	0.010000	32	トーナメント選択	一様交叉
0.007279	0.001600	500	10	1	1	0.010000	32	トーナメント選択	1点交叉
0.006319	0.000049	500	10	1	1	0.010000	32	ランキング選択	2点交叉
0.008290	0.009564	500	10	1	1	0.010000	32	ランキング選択	一様交叉
0.006831	0.001709	500	10	1	1	0.010000	32	ランキング選択	1点交叉
0.013913	0.023324	500	10	1	1	0.010000	64	トーナメント選択	2点交叉
0.014430	0.005648	500	10	1	1	0.010000	64	トーナメント選択	一様交叉
0.012019	0.005096	500	10	1	1	0.010000	64	トーナメント選択	1点交叉
0.012274	0.006232	500	10	1	1	0.010000	64	ランキング選択	2点交叉
0.014057	0.049158	500	10	1	1	0.010000	64	ランキング選択	一様交叉
0.012779	0.029047	500	10	1	1	0.010000	64	ランキング選択	1点交叉
0.003407	0.001292	500	10	1	1	0.010000	16	トーナメント選択	2点交叉
0.004089	0.000970	500	10	1	1	0.010000	16	トーナメント選択	一様交叉
0.003914	0.001511	500	10	1	1	0.010000	16	トーナメント選択	1点交叉
0.003726	0.000970	500	10	1	1	0.010000	16	ランキング選択	2点交叉
0.004166	0.011141	500	10	1	1	0.010000	16	ランキング選択	一様交叉
0.003403	0.001786	500	10	1	1	0.010000	16	ランキング選択	1点交叉
0.175659	0.000585	1000	100	1	10	0.100000	32	トーナメント選択	2点交叉
0.199125	0.000140	1000	100	1	10	0.100000	32	トーナメント選択	一様交叉
0.161300	0.000198	1000	100	1	10	0.100000	32	トーナメント選択	1点交叉
0.154565	0.000251	1000	100	1	10	0.100000	32	ランキング選択	2点交叉
0.176276	0.000050	1000	100	1	10	0.100000	32	ランキング選択	一様交叉
0.152298	0.000463	1000	100	1	10	0.100000	32	ランキング選択	1点交叉
0.295123	0.001075	1000	100	1	10	0.100000	64	トーナメント選択	2点交叉
0.352307	0.001608	1000	100	1	10	0.100000	64	トーナメント選択	一様交叉
0.305215	0.000243	1000	100	1	10	0.100000	64	トーナメント選択	1点交叉
0.296679	0.000860	1000	100	1	10	0.100000	64	ランキング選択	2点交叉
0.345792	0.000412	1000	100	1	10	0.100000	64	ランキング選択	一様交叉
0.293884	0.000196	1000	100	1	10	0.100000	64	ランキング選択	1点交叉
0.093777	0.000970	1000	100	1	10	0.100000	16	トーナメント選択	2点交叉
0.105640	0.000970	1000	100	1	10	0.100000	16	トーナメント選択	一様交叉
0.103476	0.000970	1000	100	1	10	0.100000	16	トーナメント選択	1点交叉
0.090602	0.000970	1000	100	1	10	0.100000	16	ランキング選択	2点交叉
0.100847	0.000970	1000	100	1	10	0.100000	16	ランキング選択	一様交叉
0.086883	0.000970	1000	100	1	10	0.100000	16	ランキング選択	1点交叉
0.172951	0.000036	1000	100	1	10	0.010000	32	トーナメント選択	2点交叉
0.202975	0.000097	1000	100	1	10	0.010000	32	トーナメント選択	一様交叉
0.175649	0.000476	1000	100	1	10	0.010000	32	トーナメント選択	1点交叉
0.166527	0.000206	1000	100	1	10	0.010000	32	ランキング選択	2点交叉
0.175471	0.000883	1000	100	1	10	0.010000	32	ランキング選択	一様交叉
0.152132	0.000518	1000	100	1	10	0.010000	32	ランキング選択	1点交叉
0.286530	0.000592	1000	100	1	10	0.010000	64	トーナメント選択	2点交叉
0.351212	0.000605	1000	100	1	10	0.010000	64	トーナメント選択	一様交叉
0.301673	0.002760	1000	100	1	10	0.010000	64	トーナメント選択	1点交叉
0.308524	0.000017	1000	100	1	10	0.010000	64	ランキング選択	2点交叉
0.342210	0.001123	1000	100	1	10	0.010000	64	ランキング選択	一様交叉
0.301652	0.000051	1000	100	1	10	0.010000	64	ランキング選択	1点交叉
0.095544	0.000970	1000	100	1	10	0.010000	16	トーナメント選択	2点交叉
0.104896	0.000970	1000	100	1	10	0.010000	16	トーナメント選択	一様交叉
0.096343	0.000970	1000	100	1	10	0.010000	16	トーナメント選択	1点交叉
0.100364	0.000970	1000	100	1	10	0.010000	16	ランキング選択	2点交叉
0.111532	0.000970	1000	100	1	10	0.010000	16	ランキング選択	一様交叉
0.094248	0.000970	1000	100	1	10	0.010000	16	ランキング選択	1点交叉
0.143581	0.000044	1000	100	1	1	0.100000	32	トーナメント選択	2点交叉
0.169771	0.000085	1000	100	1	1	0.100000	32	トーナメント選択	一様交叉
0.138952	0.000188	1000	100	1	1	0.100000	32	トーナメント選択	1点交叉
0.160947	0.000273	1000	100	1	1	0.100000	32	ランキング選択	2点交叉
0.178558	0.000418	1000	100	1	1	0.100000	32	ランキング選択	一様交叉
0.163168	0.000409	1000	100	1	1	0.100000	32	ランキング選択	1点交叉
0.280924	0.000639	1000	100	1	1	0.100000	64	トーナメント選択	2点交叉
0.355404	0.001216	1000	100	1	1	0.100000	64	トーナメント選択	一様交叉
0.277483	0.000343	1000	100	1	1	0.100000	64	トーナメント選択	1点交叉
0.304776	0.000995	1000	100	1	1	0.100000	64	ランキング選択	2点交叉
0.351350	0.000366	1000	100	1	1	0.100000	64	ランキング選択	一様交叉
0.290629	0.000717	1000	100	1	1	0.100000	64	ランキング選択	1点交叉
0.080256	0.000970	1000	100	1	1	0.100000	16	トーナメント選択	2点交叉
0.089033	0.000970	1000	100	1	1	0.100000	16	トーナメント選択	一様交叉
0.088412	0.000970	1000	100	1	1	0.100000	16	トーナメント選択	1点交叉
0.092051	0.000970	1000	100	1	1	0.100000	16	ランキング選択	2点交叉
0.105622	0.000970	1000	100	1	1	0.100000	16	ランキング選択	一様交叉
0.089572	0.000970	1000	100	1	1	0.100000	16	ランキング選択	1点交叉
0.154696	0.000293	1000	100	1	1	0.010000	32	トーナメント選択	2点交叉
0.177647	0.000411	1000	100	1	1	0.010000	32	トーナメント選択	一様交叉
